  date   ending_time  yb mb db hb mb ye me de he me   umoy      vmoy      vhmoy      vmod      vdir      wmoy      tsmoy     tm_b    rh_b       rapmel  pression     rgd       rgm       rird      rirm       rnet      trad      KH20      tbatt     ubatt    varu         varv         varw         varts     covwu      corwu         covwv        corwv      covwts      corwts         svh         sw         sts        vhwts    precip   tm_h        rh_h    rapmel_h
17/01/11 20:29:59.931 11  1 17 20  0 11  1 17 20 29      0.31     -0.34      0.53      0.46    132.58     -0.05     10.82      9.00     84.79      6.05   1008.54     -1.78      2.67    286.80    342.19    -59.85      6.21      4.19      9.62     12.49  0.7389E-01  0.6807E-01  0.8004E-02  0.3482E-01 -0.3614E-02 -0.1486E+00  0.9306E-03  0.3987E-01 -0.3245E-02 -0.1944E+00  0.4871E-02  0.1069E-03 -0.5073E-05  0.6622E-03      0.00      9.13     82.47      5.94
17/01/11 20:59:59.935 11  1 17 20 30 11  1 17 20 59      0.11     -0.30      0.42      0.32    110.81     -0.02     10.57      8.63     85.85      5.98   1008.60     -1.95      2.80    282.05    340.48    -63.18      5.78      4.10      9.21     12.48  0.4517E-01  0.4172E-01  0.5065E-02  0.9708E-02 -0.4326E-02 -0.2860E+00  0.2466E-02  0.1696E+00 -0.1409E-02 -0.2009E+00 -0.2103E-02  0.3292E-04 -0.9932E-03 -0.3218E-03      0.00      8.83     82.64      5.83
17/01/11 21:29:59.951 11  1 17 21  0 11  1 17 21 29      0.04     -0.17      0.28      0.17    102.41     -0.02     10.34      8.41     86.44      5.93   1008.71     -1.53      2.70    292.89    339.64    -50.98      5.51      3.83      8.79     12.49  0.7133E-01  0.6735E-01  0.5056E-02  0.1980E-01 -0.5332E-02 -0.2808E+00  0.4932E-02  0.2673E+00 -0.3624E-02 -0.3622E+00 -0.1332E-01  0.2031E-03 -0.2365E-02 -0.4652E-03      0.00      8.54     83.21      5.76
17/01/11 21:59:59.955 11  1 17 21 30 11  1 17 21 59     -0.18      0.09      0.28      0.20    333.80     -0.02     10.19      8.20     86.55      5.85   1008.83     -1.68      3.31    286.67    337.82    -56.14      5.15      3.81      8.51     12.48  0.1917E-01  0.3942E-01  0.5145E-02  0.2394E-01 -0.1908E-02 -0.1921E+00 -0.2829E-03 -0.1986E-01  0.7568E-03  0.6818E-01  0.1670E-02  0.1307E-04 -0.2237E-02  0.3670E-03      0.00      8.27     83.94      5.70
17/01/11 22:29:59.972 11  1 17 22  0 11  1 17 22 29      0.24     -0.39      0.57      0.45    121.50     -0.02      9.82      7.96     87.20      5.80   1009.00     -1.61      2.87    291.05    336.03    -49.46      5.01      3.56      8.22     12.48  0.5689E-01  0.5751E-01  0.3504E-02  0.1986E-01 -0.2408E-02 -0.1706E+00 -0.6445E-03 -0.4540E-01  0.9499E-03  0.1139E+00  0.6426E-02  0.7699E-06  0.2442E-02  0.5393E-03      0.00      8.06     84.26      5.64
17/01/11 22:59:59.976 11  1 17 22 30 11  1 17 22 59      0.21     -0.62      0.69      0.65    109.09     -0.02      9.46      7.69     87.74      5.73   1008.94     -1.55      2.21    299.78    335.71    -39.68      5.04      3.51      8.01     12.50  0.5337E-01  0.7359E-01  0.3635E-02  0.4784E-01  0.1162E-02  0.8341E-01 -0.1638E-02 -0.1002E+00  0.1187E-02  0.9003E-01 -0.1010E-01  0.2098E-04 -0.2929E-02 -0.4041E-03      0.00      7.74     85.20      5.58
17/01/11 23:29:59.988 11  1 17 23  0 11  1 17 23 29      0.27     -0.68      0.80      0.73    111.27      0.00      8.96      7.31     88.36      5.62   1008.85     -1.43      2.00    305.17    335.49    -33.75      4.80      3.61      7.90     12.48  0.3561E-01  0.5799E-01  0.4871E-02  0.4121E-01  0.8312E-03  0.6312E-01 -0.2543E-02 -0.1513E+00 -0.1486E-02 -0.1049E+00  0.4646E-02  0.1587E-03 -0.2198E-02 -0.5318E-03      0.00      7.22     86.09      5.44
17/01/11 23:59:59.999 11  1 17 23 30 11  1 17 23 59      0.27     -0.75      0.83      0.80    109.56     -0.02      8.44      6.86     89.27      5.50   1008.53     -1.92      1.85    299.77    333.68    -37.69      4.43      1.87      7.77     12.49  0.7987E-01  0.8325E-01  0.5962E-02  0.1606E-01 -0.1151E-02 -0.5273E-01 -0.4034E-04 -0.1811E-02  0.3791E-03  0.3874E-01  0.1242E-01 -0.4827E-04 -0.8754E-03 -0.3486E-03      0.00      6.70     86.91      5.30
18/01/11 00:29:59.905 11  1 18  0  0 11  1 18  0 29      0.71     -0.68      1.04      0.98    136.25     -0.05      8.34      6.54     90.05      5.43   1008.45     -0.69      1.55    317.33    334.61    -19.52      4.29      2.90      7.54     12.48  0.2149E+00  0.2315E+00  0.1002E-01  0.4606E-01 -0.1088E-01 -0.2345E+00  0.6658E-02  0.1382E+00 -0.4596E-02 -0.2140E+00 -0.3345E-01 -0.7678E-04  0.6175E-02  0.1721E-02      0.00      6.43     87.69      5.25
18/01/11 00:59:59.915 11  1 18  0 30 11  1 18  0 59      0.31     -0.67      0.79      0.74    114.56     -0.01      8.27      6.69     90.08      5.49   1008.38     -0.39      1.22    332.10    338.02     -7.53      4.71      4.20      7.74     12.49  0.8038E-01  0.1013E+00  0.1114E-01  0.1750E-01  0.8787E-04  0.2936E-02 -0.2392E-02 -0.7119E-01  0.8958E-03  0.6416E-01 -0.8887E-02  0.2119E-03  0.2161E-02  0.3324E-03      0.00      6.51     87.78      5.28
18/01/11 01:29:59.927 11  1 18  1  0 11  1 18  1 29      0.12     -0.49      0.55      0.50    103.34     -0.01      8.08      6.56     89.98      5.43   1008.32     -0.46      1.15    332.16    338.80     -8.26      4.60      4.31      8.00     12.49  0.2046E-01  0.2156E-01  0.5567E-02  0.5258E-02  0.9359E-03  0.8770E-01 -0.9142E-03 -0.8345E-01  0.4986E-03  0.9216E-01  0.2517E-03  0.7371E-04 -0.5872E-04  0.6408E-04      0.00      6.30     87.93      5.22
18/01/11 01:59:59.936 11  1 18  1 30 11  1 18  1 59     -0.04     -0.09      0.28      0.10     64.47      0.06      8.13      6.59     89.94      5.44   1008.47     -0.46      1.39    330.29    339.27    -10.83      4.54      4.47      8.12     12.49  0.7058E-01  0.6556E-01  0.2301E-01  0.1750E-01 -0.1475E-02 -0.3660E-01 -0.5379E-03 -0.1385E-01  0.9179E-02  0.4575E+00 -0.6006E-02  0.1822E-02  0.8610E-03  0.2210E-03      0.00      6.26     88.05      5.21
18/01/11 02:29:59.944 11  1 18  2  0 11  1 18  2 29     -0.33      0.03      0.42      0.33    355.46      0.05      8.32      6.76     89.56      5.49   1008.59     -0.60      1.60    327.24    339.68    -14.64      4.64      4.49      8.21     12.48  0.9450E-01  0.4105E-01  0.2327E-01  0.1562E-01 -0.1111E-01 -0.2369E+00 -0.6206E-02 -0.2008E+00  0.1048E-01  0.5499E+00 -0.6277E-03  0.1884E-02  0.2178E-02 -0.4746E-03      0.00      6.45     87.99      5.27
18/01/11 02:59:59.957 11  1 18  2 30 11  1 18  2 59      0.34     -0.46      0.68      0.57    126.90      0.00      8.26      6.72     89.29      5.46   1008.47     -1.23      1.23    320.53    339.07    -21.01      4.68      4.50      8.23     12.49  0.1076E+00  0.2833E-01  0.8031E-02  0.8099E-02  0.2372E-02  0.8070E-01 -0.7863E-03 -0.5214E-01  0.5292E-03  0.6561E-01 -0.6205E-03  0.2879E-03 -0.9644E-04  0.4387E-04      0.00      6.44     87.75      5.26
18/01/11 03:29:59.966 11  1 18  3  0 11  1 18  3 29      0.59     -1.12      1.36      1.27    117.49     -0.05      8.06      6.52     89.09      5.37   1008.25     -1.70      0.65    323.85    338.96    -17.46      4.74      4.59      8.18     12.48  0.4389E+00  0.2905E+00  0.2501E-01  0.2269E-01 -0.2840E-01 -0.2711E+00  0.2090E-01  0.2452E+00 -0.2940E-02 -0.1234E+00 -0.1990E-01  0.4905E-03  0.1811E-02  0.4553E-03      0.00      6.25     87.54      5.18
18/01/11 03:59:59.979 11  1 18  3 30 11  1 18  3 59     -0.11     -0.32      0.56      0.34     70.23      0.02      8.07      6.53     89.19      5.38   1008.26     -1.39      0.77    324.24    339.24    -17.15      4.69      4.67      8.14     12.49  0.1358E+00  0.1188E+00  0.1728E-01  0.1162E-01 -0.2383E-01 -0.4919E+00  0.2168E-01  0.4784E+00  0.6931E-02  0.4891E+00  0.1615E-01  0.2100E-02  0.1878E-02  0.2787E-02      0.00      6.22     87.63      5.17
18/01/11 04:29:59.984 11  1 18  4  0 11  1 18  4 29      0.23     -0.22      0.42      0.32    135.53      0.02      8.08      6.55     89.00      5.37   1008.08     -1.90      1.28    302.57    337.14    -37.75      4.46      4.53      8.09     12.49  0.1202E+00  0.6768E-01  0.1285E-01  0.9423E-02 -0.4960E-02 -0.1262E+00  0.5077E-02  0.1721E+00  0.4089E-02  0.3716E+00 -0.4166E-02  0.1320E-02  0.1013E-02  0.1443E-02      0.00      6.21     87.50      5.16
18/01/11 04:59:59.996 11  1 18  4 30 11  1 18  4 59      0.15     -0.22      0.35      0.27    124.32     -0.01      8.03      6.39     88.95      5.31   1007.77     -1.11      1.67    309.99    336.07    -28.86      4.09      4.49      7.78     12.48  0.5130E-01  0.2991E-01  0.4937E-02  0.5840E-02 -0.2988E-02 -0.1878E+00  0.2532E-02  0.2084E+00  0.1807E-02  0.3366E+00  0.2232E-02  0.2064E-03  0.1281E-03  0.2527E-03      0.00      6.14     87.47      5.13
18/01/11 05:29:59.908 11  1 18  5  0 11  1 18  5 29     -0.01      0.01      0.62      0.02    308.74      0.01      8.03      6.43     89.19      5.34   1007.76     -0.52      1.38    321.86    337.68    -17.73      4.30      4.67      7.73     12.48  0.2552E+00  0.4584E-01  0.9858E-02  0.6251E-02  0.1448E-01  0.2886E+00  0.2546E-02  0.1198E+00  0.3492E-02  0.4449E+00  0.2253E-02  0.1147E-02  0.3760E-03  0.1496E-03      0.00      6.16     87.60      5.15
18/01/11 05:59:59.917 11  1 18  5 30 11  1 18  5 59     -0.26      0.40      0.59      0.48    303.19      0.11      8.29      6.74     88.87      5.44   1007.88     -0.83      1.49    323.84    338.86    -17.34      4.60      4.79      7.88     12.49  0.1094E+00  0.9114E-01  0.3056E-01  0.4149E-01 -0.2374E-01 -0.4106E+00 -0.1806E-01 -0.3423E+00  0.1546E-01  0.4342E+00  0.2279E-01  0.1489E-03  0.1845E-02 -0.1318E-02      0.00      6.34     87.55      5.21
18/01/11 06:29:59.931 11  1 18  6  0 11  1 18  6 29      0.37     -0.04      0.47      0.37    173.54      0.01      8.39      6.83     88.15      5.43   1007.75     -0.92      1.13    322.63    339.04    -18.46      4.75      4.95      8.09     12.49  0.9384E-01  0.3668E-01  0.1254E-01  0.1398E-01 -0.1524E-01 -0.4442E+00  0.4684E-02  0.2185E+00  0.6088E-02  0.4599E+00 -0.2958E-02  0.1596E-02  0.1128E-02  0.3347E-03      0.00      6.54     86.87      5.24
18/01/11 06:59:59.940 11  1 18  6 30 11  1 18  6 59      0.71     -0.55      0.96      0.90    142.17     -0.05      8.50      6.95     87.88      5.46   1007.84     -0.45      0.97    323.96    339.50    -16.97      4.91      4.79      8.25     12.49  0.1822E+00  0.1930E+00  0.8663E-02  0.3779E-02 -0.5037E-02 -0.1268E+00  0.1961E-02  0.4795E-01 -0.4080E-03 -0.7131E-01  0.3164E-01  0.2501E-03  0.3137E-05 -0.2358E-04      0.00      6.68     86.56      5.27
18/01/11 07:29:59.949 11  1 18  7  0 11  1 18  7 29      0.06     -0.58      0.89      0.58     96.04     -0.04      8.57      7.04     87.97      5.49   1007.95      2.75      1.28    324.22    340.13    -14.44      5.12      4.81      8.41     12.49  0.5458E-01  0.5140E-01  0.1421E-01  0.1560E-01 -0.4921E-02 -0.1767E+00  0.3466E-02  0.1282E+00 -0.1558E-02 -0.1046E+00  0.7124E-03  0.5357E-03  0.1401E-02 -0.2710E-03      0.00      6.77     86.39      5.30
18/01/11 07:59:59.957 11  1 18  7 30 11  1 18  7 59      0.38     -0.40      0.88      0.55    133.47     -0.02      8.57      7.11     87.81      5.51   1008.12     18.05      3.17    325.38    341.01     -0.74      5.27      5.07      8.58     12.49  0.5932E+00  0.2020E+00  0.2230E-01  0.5987E-02 -0.3942E-01 -0.3428E+00  0.2143E-01  0.3193E+00  0.2689E-02  0.2327E+00 -0.2503E-01  0.2849E-02  0.5147E-03  0.1538E-02      0.00      6.81     86.12      5.29
18/01/11 08:29:59.970 11  1 18  8  0 11  1 18  8 29      0.14     -0.91      1.05      0.92     98.89     -0.04      8.50      7.13     87.62      5.51   1008.19     57.13      7.82    321.10    343.33     27.08      5.64      5.23      8.83     12.49  0.9241E-01  0.8851E-01  0.3235E-01  0.4013E-02 -0.1618E-01 -0.2959E+00  0.1358E-01  0.2537E+00  0.1257E-02  0.1103E+00  0.1353E-01  0.2272E-02  0.1864E-04  0.2070E-03      0.00      6.83     85.94      5.29
18/01/11 08:59:59.980 11  1 18  8 30 11  1 18  8 59      0.04     -0.70      1.04      0.70     93.36     -0.03      8.57      7.29     87.23      5.54   1008.34     85.25     11.81    292.76    343.68     22.52      5.92      5.58      9.18     12.49  0.2815E+00  0.2503E+00  0.3903E-01  0.8172E-02 -0.2572E-01 -0.2454E+00  0.2346E-01  0.2373E+00  0.5705E-02  0.3194E+00 -0.1975E-01  0.1273E-02  0.4769E-03 -0.1029E-02      0.00      6.93     85.65      5.31
18/01/11 09:29:59.996 11  1 18  9  0 11  1 18  9 29     -0.12     -0.42      0.59      0.44     73.82     -0.06      8.65      8.19     84.56      5.71   1008.48    223.65     32.75    273.81    347.23    117.49      7.67      6.65     10.07     12.49  0.5423E-01  0.4595E-01  0.2658E-01  0.2009E-01  0.5581E-02  0.1470E+00 -0.9966E-02 -0.2852E+00  0.5703E-02  0.2468E+00 -0.2541E-02  0.2137E-02  0.4523E-02  0.6616E-03      0.00      7.85     83.80      5.53
18/01/11 09:59:59.907 11  1 18  9 30 11  1 18  9 59     -0.24     -0.12      0.48      0.27     26.60      0.03      9.39      9.67     77.83      5.81   1008.59    318.26     41.04    277.53    355.87    198.88     10.73      7.00     12.80     12.48  0.1794E+00  0.1210E+00  0.6857E-01  0.1035E+00 -0.2512E-01 -0.2265E+00  0.2282E-01  0.2505E+00  0.4705E-01  0.5584E+00 -0.6009E-02  0.8352E-02  0.6367E-02  0.7278E-02      0.00      9.44     77.46      5.70
18/01/11 10:29:59.920 11  1 18 10  0 11  1 18 10 29     -0.38     -0.30      0.61      0.48     38.63      0.04     10.30     10.41     75.95      5.96   1008.66    357.50     45.01    283.50    365.46    230.53     12.22      6.48     15.40     12.50  0.1266E+00  0.1009E+00  0.1021E+00  0.1401E+00 -0.3175E-01 -0.2792E+00  0.6734E-02  0.6635E-01  0.5957E-01  0.4980E+00 -0.1373E-01  0.8722E-02  0.2407E-01  0.3768E-02      0.00      9.95     75.20      5.72
18/01/11 10:59:59.929 11  1 18 10 30 11  1 18 10 59     -0.52     -0.54      0.84      0.75     46.09      0.00     11.15     11.08     74.04      6.08   1008.53    331.70     42.52    285.84    371.58    203.44     12.56      6.39     16.76     12.50  0.1715E+00  0.1257E+00  0.8327E-01  0.1052E+00 -0.2205E-01 -0.1845E+00  0.1540E-01  0.1505E+00  0.4178E-01  0.4464E+00  0.3325E-02  0.7971E-02  0.1604E-01  0.4719E-02      0.00     10.74     72.94      5.85
18/01/11 11:29:59.939 11  1 18 11  0 11  1 18 11 29      0.24     -1.14      1.34      1.16    102.06     -0.07     11.84     11.68     73.02      6.24   1008.05    370.10     50.88    286.45    377.40    228.27     12.40      6.00     16.96     12.49  0.1653E+00  0.1521E+00  0.7359E-01  0.6925E-01 -0.1825E-01 -0.1655E+00  0.1249E-01  0.1181E+00  0.1936E-01  0.2712E+00  0.1505E-01  0.7369E-02  0.3964E-02  0.3309E-02      0.00     11.30     72.59      6.05
18/01/11 11:59:59.955 11  1 18 11 30 11  1 18 11 59      0.38     -1.56      1.81      1.61    103.49     -0.09     12.56     12.48     69.73      6.29   1007.56    421.63     60.16    289.75    384.40    266.83     12.74      6.28     17.24     12.48  0.3449E+00  0.3141E+00  0.1372E+00  0.6104E-01 -0.3781E-01 -0.1738E+00  0.2708E-01  0.1305E+00  0.3073E-01  0.3358E+00  0.9159E-02  0.1780E-01  0.4399E-02  0.4825E-02      0.00     12.08     69.50      6.10
18/01/11 12:29:59.969 11  1 18 12  0 11  1 18 12 29     -0.93     -0.92      1.62      1.31     44.49      0.03     13.39     13.19     67.24      6.35   1007.26    434.49     62.42    293.99    390.40    275.65     13.34      6.40     17.68     12.49  0.2529E+00  0.7092E+00  0.1381E+00  0.1163E+00 -0.5932E-01 -0.3174E+00  0.9366E-01  0.2993E+00  0.5521E-01  0.4355E+00 -0.2310E+00  0.1159E-01  0.1483E-01  0.1279E-01      0.00     12.92     66.86      6.21
18/01/11 12:59:59.984 11  1 18 12 30 11  1 18 12 59     -1.73     -0.03      1.83      1.73      0.84      0.05     13.71     13.68     65.36      6.38   1006.90    402.97     57.73    292.30    392.95    244.60     13.81      6.62     18.29     12.50  0.4448E+00  0.3381E+00  0.1236E+00  0.4609E-01 -0.5123E-01 -0.2185E+00  0.3580E-01  0.1751E+00  0.3227E-01  0.4276E+00 -0.3368E-01  0.1086E-01  0.5615E-02  0.2620E-02      0.00     13.37     65.18      6.23
18/01/11 13:29:59.993 11  1 18 13  0 11  1 18 13 29     -1.68     -0.32      1.91      1.71     10.72     -0.02     14.12     13.98     64.44      6.41   1006.51    361.54     53.72    292.23    392.79    207.26     13.59      6.78     18.52     12.50  0.6075E+00  0.6398E+00  0.1263E+00  0.5128E-01 -0.5323E-01 -0.1922E+00  0.3559E-01  0.1252E+00  0.2703E-01  0.3358E+00  0.1684E+00  0.1995E-01  0.5413E-02  0.7720E-03      0.00     13.67     64.24      6.27
18/01/11 13:59:59.905 11  1 18 13 30 11  1 18 13 59     -2.60      0.18      2.74      2.61    356.09      0.09     14.17     13.93     64.20      6.37   1006.37    324.59     48.53    292.69    389.76    178.98     13.26      7.46     18.39     12.50  0.1051E+01  0.6799E+00  0.2361E+00  0.5790E-01 -0.1269E+00 -0.2547E+00  0.1620E-01  0.4043E-01  0.3643E-01  0.3116E+00  0.2953E-01  0.3290E-01  0.7388E-02 -0.2088E-02      0.00     13.64     64.00      6.23
18/01/11 14:29:59.920 11  1 18 14  0 11  1 18 14 29     -2.58     -0.56      2.84      2.64     12.27      0.04     14.01     13.70     64.34      6.29   1006.25    314.79     47.82    284.96    386.62    165.31     12.96      7.89     17.87     12.48  0.1337E+01  0.1155E+01  0.1836E+00  0.3442E-01 -0.1544E+00 -0.3117E+00  0.1134E+00  0.2461E+00  0.2545E-01  0.3202E+00 -0.4530E+00  0.1543E-01  0.2365E-02  0.2612E-02      0.00     13.44     63.94      6.15
18/01/11 14:59:59.929 11  1 18 14 30 11  1 18 14 59     -2.40     -0.68      2.67      2.49     15.74      0.00     14.05     13.63     63.04      6.13   1006.27    218.01     34.57    279.58    380.78     82.25     12.58      8.23     17.12     12.48  0.7438E+00  0.9294E+00  0.1705E+00  0.2092E-01 -0.1412E+00 -0.3966E+00  0.6231E-01  0.1565E+00  0.1660E-01  0.2780E+00 -0.6801E-01  0.1917E-01  0.4585E-03 -0.6392E-02      0.00     13.39     62.59      6.00
18/01/11 15:29:59.943 11  1 18 15  0 11  1 18 15 29     -1.95     -0.01      2.04      1.95      0.20      0.05     12.58     13.33     63.29      6.04   1006.43    134.45     22.13    281.70    375.08     18.94     11.95      8.28     16.32     12.50  0.1031E+01  0.3581E+00  0.1229E+00  0.1652E+02 -0.7737E-01 -0.2174E+00  0.1497E-01  0.7136E-01  0.7672E-01  0.5385E-01  0.8790E-02  0.7648E-02 -0.1859E+03  0.2265E-01      0.00     13.08     62.87      5.90
18/01/11 15:59:59.948 11  1 18 15 30 11  1 18 15 59     -1.27     -0.08      1.35      1.27      3.75      0.04     13.89     13.17     64.12      6.05   1006.58     79.65     13.47    292.21    372.17    -13.78     11.39      7.70     15.63     12.49  0.3453E+00  0.2340E+00  0.8257E-01  0.6126E-02 -0.5139E-01 -0.3044E+00  0.2018E-01  0.1452E+00  0.4842E-02  0.2153E+00 -0.1176E+00  0.2620E-02  0.5433E-03 -0.2630E-03      0.00     12.91     63.76      5.91
18/01/11 16:29:59.963 11  1 18 16  0 11  1 18 16 29     -1.61      0.57      1.79      1.71    340.56     -0.04     13.74     12.88     67.53      6.25   1006.72     33.83      6.90    290.09    367.67    -50.65     10.64      6.73     14.98     12.50  0.3510E+00  0.2323E+00  0.9296E-01  0.1477E-01 -0.6553E-01 -0.3628E+00 -0.1524E-01 -0.1037E+00  0.8068E-02  0.2178E+00 -0.2620E-01  0.2190E-02  0.5527E-04  0.1217E-02      0.00     12.62     67.10      6.11
18/01/11 16:59:59.975 11  1 18 16 30 11  1 18 16 59     -1.09      0.66      1.32      1.27    329.02      0.02     13.45     12.44     71.31      6.42   1006.82      1.76      2.84    286.17    361.97    -76.89      9.76      6.20     14.13     12.50  0.1798E+00  0.8904E-01  0.6427E-01  0.1437E-01 -0.4436E-01 -0.4126E+00 -0.2173E-02 -0.2873E-01  0.3321E-02  0.1093E+00  0.9667E-02 -0.1984E-02  0.3834E-04 -0.1550E-03      0.00     12.16     70.82      6.26
18/01/11 17:29:59.980 11  1 18 17  0 11  1 18 17 29     -1.14      0.83      1.47      1.41    323.99      0.07     13.15     12.03     74.16      6.50   1006.92     -2.32      2.52    288.80    358.56    -74.59      9.24      6.01     13.28     12.49  0.3949E+00  0.2396E+00  0.6248E-01  0.1431E-01 -0.2212E-01 -0.1408E+00 -0.8953E-02 -0.7318E-01 -0.1384E-02 -0.4629E-01  0.1127E+00  0.2980E-02  0.7741E-03 -0.3739E-03      0.00     11.77     73.57      6.34
18/01/11 17:59:59.995 11  1 18 17 30 11  1 18 17 59     -1.56      1.77      2.40      2.36    311.29      0.13     12.80     11.67     75.86      6.49   1007.06     -2.05      1.81    291.90    357.06    -69.02      9.16      5.99     12.81     12.49  0.4031E+00  0.3868E+00  0.9773E-01  0.2598E-01 -0.5723E-01 -0.2883E+00 -0.6164E-01 -0.3170E+00  0.1736E-02  0.3446E-01  0.4867E-01  0.1145E-01 -0.5004E-04  0.1702E-02      0.00     11.41     75.18      6.32
18/01/11 18:29:59.900 11  1 18 18  0 11  1 18 18 29     -1.14      1.33      1.81      1.76    310.64      0.09     12.45     11.28     78.14      6.51   1007.21     -2.25      1.82    289.61    354.59    -69.04      8.76      5.47     12.50     12.48  0.2165E+00  0.2154E+00  0.7861E-01  0.1178E-01 -0.3348E-01 -0.2566E+00 -0.3611E-01 -0.2775E+00  0.4390E-02  0.1442E+00  0.1324E-01  0.5033E-02 -0.1975E-03  0.2383E-02      0.00     11.00     77.48      6.34
18/01/11 18:59:59.915 11  1 18 18 30 11  1 18 18 59     -0.68      1.62      1.81      1.76    292.83      0.05     12.02     10.86     79.77      6.46   1007.30     -2.37      1.75    288.37    352.22    -67.97      8.33      5.45     12.09     12.49  0.3011E+00  0.2380E+00  0.8673E-01  0.3105E-01 -0.6312E-01 -0.3906E+00 -0.5806E-01 -0.4041E+00 -0.8932E-03 -0.1721E-01  0.1992E-01  0.2242E-02  0.1567E-02 -0.2233E-02      0.00     10.54     79.13      6.28
18/01/11 19:29:59.920 11  1 18 19  0 11  1 18 19 29     -0.48      1.61      1.74      1.68    286.52      0.04     11.65     10.42     80.90      6.37   1007.27     -2.28      1.80    288.23    350.30    -66.15      7.92      5.52     11.65     12.49  0.2898E+00  0.2553E+00  0.8189E-01  0.2860E-01 -0.5606E-01 -0.3639E+00 -0.5214E-01 -0.3606E+00  0.2410E-02  0.4981E-01  0.6347E-01  0.2368E-02 -0.3959E-03 -0.2953E-02      0.00     10.12     80.15      6.18
18/01/11 19:59:59.928 11  1 18 19 30 11  1 18 19 59     -0.51      1.67      1.80      1.75    287.03      0.02     11.35     10.04     82.78      6.35   1007.26     -2.18      1.88    285.92    348.25    -66.39      7.54      5.41     11.18     12.49  0.2669E+00  0.2533E+00  0.7103E-01  0.1315E-01 -0.5273E-01 -0.3830E+00 -0.5121E-01 -0.3817E+00 -0.6075E-02 -0.1987E+00  0.4419E-01 -0.8246E-02  0.7898E-03 -0.3735E-02      0.00      9.76     81.76      6.15
18/01/11 20:29:59.944 11  1 18 20  0 11  1 18 20 29     -0.57      1.36      1.53      1.47    292.70      0.06     11.23      9.91     83.58      6.36   1007.30     -2.15      2.00    284.93    347.14    -66.37      7.36      5.17     10.84     12.49  0.3194E+00  0.2955E+00  0.9078E-01  0.1165E-01 -0.4536E-01 -0.2664E+00 -0.3881E-01 -0.2370E+00  0.1510E-02  0.4645E-01  0.1025E+00  0.1557E-02 -0.6364E-03 -0.1133E-02      0.00      9.59     82.46      6.14
18/01/11 20:59:59.950 11  1 18 20 30 11  1 18 20 59     -0.26      1.16      1.22      1.19    282.48      0.00     10.94      9.58     84.04      6.25   1007.26     -2.43      2.11    280.52    344.65    -68.67      6.98      5.05     10.50     12.48  0.1092E+00  0.1111E+00  0.3970E-01  0.1889E-01 -0.2141E-01 -0.3252E+00 -0.2056E-01 -0.3096E+00 -0.1225E-02 -0.4473E-01  0.1195E-02  0.3131E-02  0.5409E-03 -0.1202E-02      0.00      9.32     82.70      6.04
18/01/11 21:29:59.956 11  1 18 21  0 11  1 18 21 29     -0.31      1.55      1.61      1.58    281.14      0.00     10.70      9.29     85.06      6.20   1007.21     -2.23      2.13    277.58    342.86    -69.64      6.70      5.02     10.09     12.49  0.2006E+00  0.1932E+00  0.3705E-01  0.8711E-02 -0.3337E-01 -0.3871E+00 -0.3440E-01 -0.4066E+00 -0.1480E-02 -0.8237E-01 -0.3472E-01  0.2844E-02  0.3148E-03 -0.4712E-03      0.00      9.03     83.40      5.97
18/01/11 21:59:59.970 11  1 18 21 30 11  1 18 21 59     -0.29      1.72      1.76      1.74    279.74      0.01     10.36      8.98     85.89      6.13   1007.12     -2.35      1.87    276.02    341.61    -69.81      6.49      4.91      9.81     12.47  0.1061E+00  0.1019E+00  0.2851E-01  0.1573E-01 -0.2380E-01 -0.4327E+00 -0.2315E-01 -0.4293E+00 -0.2459E-02 -0.1161E+00 -0.9005E-02  0.9628E-03  0.3025E-03 -0.7321E-03      0.00      8.70     84.18      5.90
18/01/11 22:29:59.976 11  1 18 22  0 11  1 18 22 29     -0.33      2.02      2.10      2.05    279.31      0.01     10.33      8.77     86.84      6.12   1007.14     -1.98      1.93    280.24    341.09    -64.76      6.38      5.04      9.53     12.47  0.1913E+00  0.1659E+00  0.3590E-01  0.1198E-01 -0.2394E-01 -0.2890E+00 -0.2443E-01 -0.3165E+00 -0.3543E-02 -0.1709E+00  0.5357E-01  0.3705E-02 -0.8460E-04  0.2571E-03      0.00      8.56     84.66      5.87
18/01/11 22:59:59.984 11  1 18 22 30 11  1 18 22 59     -0.51      1.67      1.78      1.74    287.04      0.06     10.09      8.69     86.61      6.06   1007.20     -1.62      1.43    296.41    342.59    -49.24      6.40      5.11      9.48     12.49  0.2771E+00  0.2743E+00  0.6838E-01  0.6545E-02 -0.5793E-01 -0.4208E+00 -0.5653E-01 -0.4127E+00  0.2534E-05  0.1198E-03  0.2619E-01  0.1389E-02  0.1483E-03 -0.2304E-02      0.00      8.37     84.73      5.80
18/01/11 23:29:59.993 11  1 18 23  0 11  1 18 23 29     -0.30      1.15      1.22      1.19    284.77      0.05     10.00      8.60     86.64      6.03   1007.13     -1.32      1.40    307.44    343.08    -38.36      6.28      5.29      9.50     12.49  0.8870E-01  0.8493E-01  0.3169E-01  0.7845E-02 -0.1734E-01 -0.3271E+00 -0.1614E-01 -0.3111E+00  0.1406E-02  0.8919E-01  0.3781E-02  0.2257E-02  0.5135E-04 -0.8438E-03      0.00      8.25     84.95      5.77
